Symbol	RAPdb	MSU	Keyword	Title
OsMADS57	Os02g0731200	LOC_Os02g49840	root	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	root	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	root	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	shoot	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	auxin	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	root elongation	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	nitrate	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	nitrate	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	nitrate	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	nitrate	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	xylem parenchyma	A Transcription Factor, OsMADS57, Regulates Long-distance Nitrate Transport and Root Elongation.
OsMADS57	Os02g0731200	LOC_Os02g49840	transcription factor	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	stem	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	growth	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	panicle	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	panicle	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	gibberellin	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	gibberellin	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	vegetative	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	 ga 	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	 ga 	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	height	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	plant height	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	plant height	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	Gibberellin	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	Gibberellin	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	GA	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	GA	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	transcriptional regulator	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OsMADS57	Os02g0731200	LOC_Os02g49840	GA deactivation	Rice transcription factor OsMADS57 regulates plant height by modulating gibberellin catabolism.
OSMADS58	Os05g0203800	LOC_Os05g11414	floral	Functional diversification of the two C-class MADS box genes OSMADS3 and OSMADS58 in Oryza sativa
OSMADS58	Os05g0203800	LOC_Os05g11414	stamen	Functional diversification of the two C-class MADS box genes OSMADS3 and OSMADS58 in Oryza sativa
OSMADS58	Os05g0203800	LOC_Os05g11414	stamen	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	stamen	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	pollen	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	sterility	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	sterility	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	flower	Functional diversification of the two C-class MADS box genes OSMADS3 and OSMADS58 in Oryza sativa
OSMADS58	Os05g0203800	LOC_Os05g11414	sterile	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	sterile	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	anther	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	meristem	Functional diversification of the two C-class MADS box genes OSMADS3 and OSMADS58 in Oryza sativa
OSMADS58	Os05g0203800	LOC_Os05g11414	lemma	Male-sterile and cleistogamous phenotypes in tall fescue induced by chimeric repressors of SUPERWOMAN1 and OsMADS58
OSMADS58	Os05g0203800	LOC_Os05g11414	floral meristem	Functional diversification of the two C-class MADS box genes OSMADS3 and OSMADS58 in Oryza sativa
OSMADS58	Os05g0203800	LOC_Os05g11414	development	OsMADS32 Regulates Rice Floral Patterning through Interactions with Multiple Floral Homeotic Genes
OSMADS58	Os05g0203800	LOC_Os05g11414	floral	OsMADS32 Regulates Rice Floral Patterning through Interactions with Multiple Floral Homeotic Genes
OSMADS58	Os05g0203800	LOC_Os05g11414	meristem	OsMADS32 Regulates Rice Floral Patterning through Interactions with Multiple Floral Homeotic Genes
OSMADS58	Os05g0203800	LOC_Os05g11414	floral meristem	OsMADS32 Regulates Rice Floral Patterning through Interactions with Multiple Floral Homeotic Genes
OSMADS58	Os05g0203800	LOC_Os05g11414	ovule	OsMADS32 Regulates Rice Floral Patterning through Interactions with Multiple Floral Homeotic Genes
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	spikelet	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	flower	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	flower	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	flower	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	palea	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	palea	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	starch	OsMADS6 plays an essential role in endosperm nutrient accumulation and is subject to epigenetic regulation in rice (Oryza sativa)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	vegetative	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	auxin	Auxin-responsive OsMGH3, a common downstream target of OsMADS1 and OsMADS6, controls rice floret fertility
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral meristem	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral meristem	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	flower	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	flower	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	spikelet	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	spikelet	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	flower	Auxin-responsive OsMGH3, a common downstream target of OsMADS1 and OsMADS6, controls rice floret fertility
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	stamen	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	stamen	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	fertility	Auxin-responsive OsMGH3, a common downstream target of OsMADS1 and OsMADS6, controls rice floret fertility
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	flower	OsMADS6 plays an essential role in endosperm nutrient accumulation and is subject to epigenetic regulation in rice (Oryza sativa)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	spikelet meristem	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral meristem	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	The AGL6-like gene OsMADS6 regulates floral organ and meristem identities in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	endosperm	OsMADS6 plays an essential role in endosperm nutrient accumulation and is subject to epigenetic regulation in rice (Oryza sativa)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	endosperm	OsMADS6 plays an essential role in endosperm nutrient accumulation and is subject to epigenetic regulation in rice (Oryza sativa)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	meristem	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	palea	MOSAIC FLORAL ORGANS1, an AGL6-like MADS box gene, regulates floral organ identity and meristem fate in rice
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	transcription factor	Auxin-responsive OsMGH3, a common downstream target of OsMADS1 and OsMADS6, controls rice floret fertility
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	lemma	Characterization of Osmads6-5, a null allele, reveals that OsMADS6 is a critical regulator for early flower development in rice (Oryza sativa L.)
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	grain	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	grain	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	grain	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	starch	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	grain yield	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	yield	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	grain size	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	grain size	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	palea	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	palea	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	lemma	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	sugar	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	quality	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	transcriptional activator	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	grain quality	ABNORMAL FLOWER AND GRAIN 1 encodes OsMADS6 and determines palea identity and affects rice grain yield and quality.
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	transcription factor	OsMADS32 Regulates Rice Floral Patterning through Interactions with Multiple Floral Homeotic Genes
OsMADS6|MFO1|AFG1	Os02g0682200	LOC_Os02g45770	floral	OsMADS32 Regulates Rice Floral Patterning through Interactions with Multiple Floral Homeotic Genes
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	stamen	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	flower	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	palea	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	floral	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	floral	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	leaf	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	lemma	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	lemma	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	temperature	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	temperature	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	temperature	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	temperature	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	temperature	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	spikelet	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	spikelet	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	stress	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	endosperm	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	endosperm	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	endosperm	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	breeding	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	fertility	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	fertility	Suppression of OsMADS7 in rice endosperm stabilizes amylose content under high temperature stress.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	development	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	development	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	floral	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	floral	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	floral	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	height	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	heading date	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	heading date	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS7|OsMADS45	Os08g0531700	LOC_Os08g41950	plant height	Ectopic expression of OsMADS45 activates the upstream genes Hd3a and RFT1 at an early development stage causing early flowering in rice.
OsMADS72|qSTL3	None	LOC_Os03g14850	stigma length	Fine Mapping and Candidate Gene Analysis of qSTL3, a Stigma Length-Conditioning Locus in Rice (Oryza sativa L.).
OsMADS8|OsMADS24	Os09g0507200	LOC_Os09g32948	stamen	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS8|OsMADS24	Os09g0507200	LOC_Os09g32948	flower	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS8|OsMADS24	Os09g0507200	LOC_Os09g32948	lemma	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS8|OsMADS24	Os09g0507200	LOC_Os09g32948	floral	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS8|OsMADS24	Os09g0507200	LOC_Os09g32948	leaf	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS8|OsMADS24	Os09g0507200	LOC_Os09g32948	palea	Functional conservation and diversification of class E floral homeotic genes in rice (Oryza sativa)
OsMADS87	None	LOC_Os03g38610	seed	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	seed	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	development	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	development	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	reproductive	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	stress	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	stress	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	endosperm	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	endosperm	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	seed size	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	seed size	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	endosperm development	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMADS87	None	LOC_Os03g38610	reproductive development	Molecular characterization of rice endosperm development under heat stress identifies OsMADS87 as a determinant of seed size and thermal sensitivity.
OsMAP	Os08g0518100	LOC_Os08g40620	meristem	Transcript profiling of crown rootless1 mutant stem base reveals new elements associated with crown root development in rice
OsMAP	Os08g0518100	LOC_Os08g40620	shoot	Transcript profiling of crown rootless1 mutant stem base reveals new elements associated with crown root development in rice
OsMAP	Os08g0518100	LOC_Os08g40620	auxin	Transcript profiling of crown rootless1 mutant stem base reveals new elements associated with crown root development in rice
OsMAP	Os08g0518100	LOC_Os08g40620	auxin	Transcript profiling of crown rootless1 mutant stem base reveals new elements associated with crown root development in rice
OsMAP	Os08g0518100	LOC_Os08g40620	transcription factor	Transcript profiling of crown rootless1 mutant stem base reveals new elements associated with crown root development in rice
OsMAPK33|OsMAPK3	Os02g0148100	LOC_Os02g05480	transcription factor	OsMAPK3 Phosphorylates OsbHLH002/OsICE1 and Inhibits Its Ubiquitination to Activate OsTPP1 and Enhances Rice Chilling Tolerance.
OsMAPK33|OsMAPK3	Os02g0148100	LOC_Os02g05480	resistance	OsMAPK3 Phosphorylates OsbHLH002/OsICE1 and Inhibits Its Ubiquitination to Activate OsTPP1 and Enhances Rice Chilling Tolerance.
